artist,year,month_day,auction house,seller,seller/artwork,purchaser,pounds,shillings,pence,
"MURILLO, Bartolomé Estéban",1835,April 8,Littledale of D.,,John Crosbie Graves. 77. Healing of Issue of Blood. Exhibited at Irish Institution,—,—,,,
"MURILLO, Bartolomé Estéban",1835,April 8,Littledale of D.,,John Crosbie Graves. 89. A Peasant Girl. (Like Dulwich one.) 29 x 24,—,—,,,
"MURILLO, Bartolomé Estéban",1836,May7,Christie's,,Lady C. Townshend. 54. Spanish Boy Drinking,Hobbs,414,15,0,
"MURILLO, Bartolomé Estéban",1836,June 15,Christie's,,Hon. William Booth Grey. 12. His own Portrait,Norton,220,10,0,
"MURILLO, Bartolomé Estéban",1838,Mar. 3,Christie's,,"177. St. Francis of Paulo kneeling on a Crook, Infant Angels",—,—,,,
"MURILLO, Bartolomé Estéban",1838,Mar. 3,Christie's,,- 178. St. Francis before Crucifix,—,—,,,
"MURILLO, Bartolomé Estéban",1838,Mar. 30,Christie's,,M. M. Zachary. 56. Assumption of the Virgin,Lord Lansdowne,693,0,0,
"MURILLO, Bartolomé Estéban",1838,April7,Christie's,,- 32. Flight into Egypt—Choir of Angels,Yates,42,0,0,
"MURILLO, Bartolomé Estéban",1838,June 21,Foster's,,John Bartie. 152. The Fathers of the Church,—,—,,,
"MURILLO, Bartolomé Estéban",1838,June 21,Foster's,,John Bartie. 163. Assumption of Virgin and Angels,—,—,,,
"MURILLO, Bartolomé Estéban",1838,June 21,Foster's,,"John Bartie. 203. St. Francis kneeling before Virgin, Cherubs in Sky ",—,—,,,
"MURILLO, Bartolomé Estéban",1838,June 23,Christie's,,- 86. Moor with Dog and Parrot,—,100,16,0,
"MURILLO, Bartolomé Estéban",1838,June 23,Christie's,,- 87. African Slave with Fish and Bread,—,102,18,0,
"MURILLO, Bartolomé Estéban",1838,June 23,Christie's,,- 89. Esau selling Birthright,—,94,10,0,
"MURILLO, Bartolomé Estéban",1840,Feb. 1,Christie's,,"John Cumberland. 125. Virgin and Child, arm rou-nd St. John",—,29,10,6,
"MURILLO, Bartolomé Estéban",1840,May 9,Christie's,,Sir Simon H. Clarke. 108. Good Shepherd. Robit coll. ,Rothschild,3045,0,0,
"MURILLO, Bartolomé Estéban",1840,May 9,Christie's,,Sir Simon H. Clarke. 109. Infant St. John. Robit coll.,Lord Ashburton,2100,0,0,
"MURILLO, Bartolomé Estéban",1841,May 15,Christie's,,Lady Stuart. 78. A Mother and Child—Grapes and Apple suspended from Wall ,Buchanan,135,0,0,
"MURILLO, Bartolomé Estéban",1842,Aug. 10,Robins,,Shugborough Hall. 50. Lopez de Vega. From Sir Luke Schaub coll.,—,—,,,
"MURILLO, Bartolomé Estéban",1842,Aug. 10,Robins,,Shugborough Hall. 51. Exterior of Cottage—Peasant's Family. From Sir Luke Schaub collection,—,—,,,
"MURILLO, Bartolomé Estéban",1843,May 6,Christie's,,John Cave. 63. Joseph and Brethren ,Bought in,1417,10,0,
"MURILLO, Bartolomé Estéban",1844,May 17,Christie's,,Jeremiah Harman. 31. Good Shepherd. Study ,Stewart,294,0,0,
"MURILLO, Bartolomé Estéban",1845,May 24,Christie's,,Joshua Bates. 70. St. John in the Desert ,Bought in,798,0,0,
"MURILLO, Bartolomé Estéban",1845,July 12,Christie's,,E.W.Lake. 99. Infant Saviour Asleep.,—,88,4,0,
"MURILLO, Bartolomé Estéban",1845,July 12,Christie's,,E. W. Lake. 109. Boy with Bird's Nest.,—,92,8,0,
"MURILLO, Bartolomé Estéban",1846,June 4,Christie's,,Edward Higginson. 228. Adoration of the Shepherds ,Marquess of Hertford,3018,15,0,
"MURILLO, Bartolomé Estéban",1846,June 5,Christie's,,Edward Higginson. 190. The Penitent Magdalen ,Bought in,294,0,0,
"MURILLO, Bartolomé Estéban",1846,July 4,Christie's,,William Buchanan. 43. Monks visiting Pope Gregory IX,—,299,0,0,
"MURILLO, Bartolomé Estéban",1846,July 4,Christie's,,William Buchanan. 60. St. John and the Lamb,—,252,0,0,
"MURILLO, Bartolomé Estéban",1847,May 1,Christie's,,John Rogers. 160. Magdalen in Adoration,—,104,6,0,
"MURILLO, Bartolomé Estéban",1847,May 15,Christie's,,John Proctor Anderdon. 16. Old Woman and Dish of Porridge,Duke of Wellington,262,10,0,
"MURILLO, Bartolomé Estéban",1847,June 19,Christie's,,W. G. Coesvelt. 74. Assumption of the Virgin,—,105,0,0,
"MURILLO, Bartolomé Estéban",1848,Feb. 29,Phillips,,Gentleman. 40. Shepherd Boy playing Flute,—,—,,,
"MURILLO, Bartolomé Estéban",1848,May 12,Christie's,,"William Wells. 77. Head of Spanish Girl, with Vine Leaves.",Duncombe,320,5,0,
"MURILLO, Bartolomé Estéban",1848,May 12,Christie's,,William Wells. 125. St. Thomas distributing Alms. 59x59 ,Lord Hertford,2992,10,0,
"MURILLO, Bartolomé Estéban",1848,May 26,Christie's,,Sir John Brackenbury. 58. Virgin of the Assumption ,Lord Hertford,892,10,0,
"MURILLO, Bartolomé Estéban",1848,June 17,Christie's,,Richard Sanderson. 26. Assumption of the Virgin ,Bought in,808,10,0,
"MURILLO, Bartolomé Estéban",1849,May 2,Foster's,,- 14. St. Simeon and Infant Christ and Angels ,—,—,,,
"MURILLO, Bartolomé Estéban",1849,May 4,Christie's,,Montcalm Gallery. 144. The Slave in Dark Blue Drapery ,Ellis,435,15,0,
"MURILLO, Bartolomé Estéban",1849,June 9,Christie's,,William Coningham. 21. Shepherd piping with Wreath. Baring collection ,"Smith, Bond Street",152,5,0,
"MURILLO, Bartolomé Estéban",1849,June 14,Christie's,,"William Williams Hope. 102. Virgin in Pink, holding Child. Oval ",Mawson,609,0,0,
"MURILLO, Bartolomé Estéban",1849,June 14,Christie's,,William Williams Hope. 125. Repose of Holy Family ,Marquess of Hertford,819,0,0,
"MURILLO, Bartolomé Estéban",1849,Oct. 10,English &: Son,,J. H. S. Pigott. 12. Death of St. Ambrose. 28 x 23 ,—,22,11,6,
"MURILLO, Bartolomé Estéban",1849,Oct. 10,English &: Son,,J. H. S. Pigott. 17. St. Francis Xavier holding Crucifix. 28 x 37 —,—,14,3,6,
"MURILLO, Bartolomé Estéban",1849,Oct. 10,English &: Son,,J. H. S. Pigott. 147. St. Anthony holding a Book. 30 x 40 —,—,10,0,0,
"MURILLO, Bartolomé Estéban",1850,July 20,Christie's,,Earl of Ashburnham. 50. The Painter in Black Dress. Dundas collection,Lord Spencer,829,10,0,
"MURILLO, Bartolomé Estéban",1850,July 20,Christie's,,Earl of Ashburnham. 83. St. Francis Kneeling. Dundas coll. ,Bought in,1050,0,0,
"MURILLO, Bartolomé Estéban",1851,July 24,Christie's,,Earl of MountCashell. 94. Pool of Bethesda,Bought in,21,0,0,
"MURILLO, Bartolomé Estéban",1853,May 6,Christie's,King Louis Philippe.,72. La Vierge a la Ceinture,Col,1550,0,0,
"MURILLO, Bartolomé Estéban",1853,May 6,Christie's,King Louis Philippe.,75. The Prodigal Son,Cave,110,0,0,
"MURILLO, Bartolomé Estéban",1853,May 6,Christie's,King Louis Philippe.,76. Jesus and St. John at Jordan,Tewend,660,0,0,
"MURILLO, Bartolomé Estéban",1853,May 6,Christie's,King Louis Philippe.,163. The Conception,Cave,810,0,0,
"MURILLO, Bartolomé Estéban",1853,May 6,Christie's,King Louis Philippe.,167. St. Joseph and Infant,Cave,300,0,0,
"MURILLO, Bartolomé Estéban",1853,May 6,Christie's,King Louis Philippe.,168. St. Joseph and Infant,Rutley,440,0,0,
"MURILLO, Bartolomé Estéban",1853,May 6,Christie's,King Louis Philippe.,240. The Magdalen,Wells,840,0,0,
"MURILLO, Bartolomé Estéban",1853,May 6,Christie's,King Louis Philippe.,246. St. Augustine at Hippano,Cheny,680,0,0,
"MURILLO, Bartolomé Estéban",1853,May 6,Christie's,King Louis Philippe.,328. Don Andreas of Andrada ,"Graves, for Baring",1020,0,0,
"MURILLO, Bartolomé Estéban",1853,May 6,Christie's,King Louis Philippe.,329. The Painter. In Oval ,Nieuwenhuys,420,0,0,
"MURILLO, Bartolomé Estéban",1853,May 6,Christie's,King Louis Philippe.,"497. St. Bonaventure, etc.",Durlacher,135,0,0,
"MURILLO, Bartolomé Estéban",1853,May 6,Christie's,King Louis Philippe.,498. St. Thomas de Villaneras,Graves,710,0,0,
"MURILLO, Bartolomé Estéban",1853,May 6,Christie's,King Louis Philippe.,499. St. Felix of Cantaleus,Beauclerk,350,0,0,
"MURILLO, Bartolomé Estéban",1853,May 6,Christie's,King Louis Philippe.,500. St. Rodenjo Crowned,Graves,210,0,0,
"MURILLO, Bartolomé Estéban",1853,May 6,Christie's,King Louis Philippe.,501. St. Catherine Duke of Cleveland,,300,0,0,
"MURILLO, Bartolomé Estéban",1853,May 30,Christie's,,Standish Bequest to King Louis Philippe. 114. Infant Christ and St. Joseph,Hoskins,399,0,0,
"MURILLO, Bartolomé Estéban",1853,May 30,Christie's,,Standish Bequest to King Louis Philippe. 116. Christ kneeling after Flagellation,Hickman,215,5,0,
"MURILLO, Bartolomé Estéban",1853,May 30,Christie's,,Standish Bequest to King Louis Philippe. 232. The Painter. A Head,Graves,346,10,0,
"MURILLO, Bartolomé Estéban",1853,June 24,Christie's,Samuel Woodburn.,163. Immaculate Conception,Farrer,1050,0,0,
"MURILLO, Bartolomé Estéban",1854,Mar. 14,Christie's,Joes. (939 B.), 80. Annunciation and Glory of Angels,Croft,215,10,0,
"MURILLO, Bartolomé Estéban",1854,June 29,Christie's,William Cave,78. Assumption of the Virgin,C. Levy,745,10,0,
"MURILLO, Bartolomé Estéban",1854,June 29,Christie's,William Cave,79. Joseph and his Brethren,Mawson,1764,0,0,
"MURILLO, Bartolomé Estéban",1855,June 14,Christie's,James Dennistoun.,— Vision of St. Augustin,Graves,199,10,0,
"MURILLO, Bartolomé Estéban",1855,June 16,Christie's,Earl of Suffolk,106. Assumption of the Virgin,Foster,252,0,0,
"MURILLO, Bartolomé Estéban",1855,June 16,Christie's,Earl of Suffolk,107. Coronation of the Virgin,Foster,126,0,0,
"MURILLO, Bartolomé Estéban",1856,May 2,Christie's,Samuel Rogers,715. Infant with Sphere,Radclyffe,261,10,0,
"MURILLO, Bartolomé Estéban",1856,May 2,Christie's,Samuel Rogers,722. St. Joseph embracing Infant,Radclyffe,399,0,0,
"MURILLO, Bartolomé Estéban",1856,June 26,Christie's,Noble Mansion,277. Christ sinking under the Cross,Fordham,724,10,0,
"MURILLO, Bartolomé Estéban",1857,July 6,Christie's,Alton Towers.,22. Head of Virgin,Grundy,100,16,0,
"MURILLO, Bartolomé Estéban",1857,July 6,Christie's,Earl of Shrewsbury,207. Virgin in Purple and Child,King,220,10,0,
"MURILLO, Bartolomé Estéban",1858,Mar. 6,Christie's,,- 58. St. Agnes. From Standish collection,—,—,,,
"MURILLO, Bartolomé Estéban",1858,Mar. 20,Christie's,,Robert Sanderson. 20. Assumption of the Virgin ,Nieuwenhuys,714,0,0,
"MURILLO, Bartolomé Estéban",1858,May 15,Christie's,Col. Hugh Baillie,5. St. Francis supported by three Angels,—,—,,,
"MURILLO, Bartolomé Estéban",1858,May 15,Christie's,,"Joseph Sandars of Taplow House. 20. Young Peasant Girl lying down, pulling Boy's Hair",—,—,,,
"MURILLO, Bartolomé Estéban",1858,May 15,Christie's,,"Col. Hugh Baillie. 25. Virgin in White and Blue and Yellow Drapery, hands Crossed",—,—,,,
"MURILLO, Bartolomé Estéban",1858,May 15,Christie's,,Col. Hugh Baillie. 28. Don Diego Ortiz Zuniga,Barnett,194,5,0,
"MURILLO, Bartolomé Estéban",1858,May 15,Christie's,,Col. Hugh Baillie. 37. Virgin in Red Dress and Child ,Lord Hertford,1575,0,0,
"MURILLO, Bartolomé Estéban",1858,June 30,Christie's,,A. Gibbs and Son. 1,Pearce,430,10,0,
"MURILLO, Bartolomé Estéban",1860,May 19,Christie's,,Rev. Frederic Leicester. 162. Virgin and Child. Bonaparte coll. —,—,—,,,
"MURILLO, Bartolomé Estéban",1860,June 30,Christie's,,Sir Culling Eardley. 17. Immaculate Conception,Graves,9450,0,0,
"MURILLO, Bartolomé Estéban",1861,May 17,Christie's,,Charles Scarisbrick. 489. The Annunciation and Dove,Kibble,222,12,0,
"MURILLO, Bartolomé Estéban",1861,June 1,Christie's,,Williams and Norgate. 106. Immaculate Conception,Holloway,619,10,0,
"MURILLO, Bartolomé Estéban",1863,May 30,Christie's,,Robert Craig. 130. St. Francis nursing Infant Christ,—,173,5,0,
"MURILLO, Bartolomé Estéban",1864,June 17,Christie's,,Earl of Clare. 39- Peasant holding a Bottle,Rutley,1365,0,0,
"MURILLO, Bartolomé Estéban",1872,Mar. 2,Christie's,,G. Grote. 90. St. Joseph and Child,Wardell,204,15,0,
"MURILLO, Bartolomé Estéban",1872,April 23,Phillips,,William W. Pearce. 387. St. James in Prayer,—,—,,,
"MURILLO, Bartolomé Estéban",1876,April 6,Christie's,,Albert Levy. 352. St. Francis and Christ. 24 x20I,M. Colnaghi,210,0,0,
"MURILLO, Bartolomé Estéban",1876,June 3,Christie's,,Richard Foster. 17. The Holy Family,Withdrawn,,,,
"MURILLO, Bartolomé Estéban",1876,June 3,Christie's,,- 28. Madonna de la Faja. R.A. 1871,Smith,1312,10,0,
"MURILLO, Bartolomé Estéban",1876,June 17,Christie's,,Wynn Ellis. 36. Virgin in Prayer,Waters,200,11,0,
"MURILLO, Bartolomé Estéban",1876,June 17,Christie's,,Wynn Ellis. 37. St. Justina 1,Graves,241,10,0,
"MURILLO, Bartolomé Estéban",1876,June 17,Christie's,,Wynn Ellis. 38. St. Rufina J,,,,,
"MURILLO, Bartolomé Estéban",1876,June 17,Christie's,,Wynn Ellis. 39. St. Joseph and Infant Christ,M. Colnaghi,231,0,0,
"MURILLO, Bartolomé Estéban",1876,July 1,Christie's,,Wynn Ellis. 126. Miraculous Conception,M. Colnaghi,430,10,0,
"MURILLO, Bartolomé Estéban",1876,July 29,Christie's,,Gentleman in Ireland. 60. The Flagellation,—,42,0,0,
"MURILLO, Bartolomé Estéban",1878,Mar. 23,Christie's,,J.Lewis. (224 G.) 52. Coronation of Virgin,Denison,84,0,0,
"MURILLO, Bartolomé Estéban",1878,May 10,Christie's,,John Heugh. 277. Madonna and Child. Napoleon coll. ,Agnew,525,0,0,
"MURILLO, Bartolomé Estéban",1878,June 1,Christie's,,H. J. Munro. 62. Descent from the Cross. 13 x 13,Fraser,110,5,0,
"MURILLO, Bartolomé Estéban",1878,June 1,Christie's,,H. J. Munro. 63. Visitation of St. Ursula. 15x19,Williams,120,10,0,
"MURILLO, Bartolomé Estéban",1878,June 1,Christie's,,H. J. Munro. 64. Miracle of Loaves and Fishes. 13^ x 30 ,Agnew,315,0,0,
"MURILLO, Bartolomé Estéban",1878,June 1,Christie's,,H. J. Munro. 65. Group of Spanish Beggars. 37x47l,—,273,0,0,
"MURILLO, Bartolomé Estéban",1878,June 1,Christie's,,H. J. Munro. 66. The Village of the Artist—Lady on a Mule.,—,120,15,0,
"MURILLO, Bartolomé Estéban",1878,June 1,Christie's,,H. J. Munro. 67. St. Anthony and Infant. 63J x 81,Davis,2362,10,0,
"MURILLO, Bartolomé Estéban",1878,June 29,Christie's,,Samuel Tomkins. (838 H.) 134. Madonna and Child,Grindley,703,10,0,
"MURILLO, Bartolomé Estéban",1879,May 10,Christie's,,John Wardell. 29. St. Joseph and Infant. 49! x 37,Sir J. Leslie,94,10,0,
"MURILLO, Bartolomé Estéban",1881,June 24,Christie's,,John Bell. 753. A Carmelite. 39^x27!,Lesser,142,16,0,
"MURILLO, Bartolomé Estéban",1882,July 8,Christie's,,Hamilton Palace. 38. Infant Christ Sleeping,Arnot,2415,0,0,
"MURILLO, Bartolomé Estéban",1883,July 14,Christie's,,Thomas Townend. (130 S.) 73. Christ and St. John,Bought in,115,10,0,
"MURILLO, Bartolomé Estéban",1884,Feb. 9,Christie's,,W. Cox. 275. Adoration of St. Anthony,L. Crosnier,210,0,0,
"MURILLO, Bartolomé Estéban",1884,June 28,Christie's,,Sir Philip Miles. 41. Holy Family. 48x36,Agnew,3150,0,0,
"MURILLO, Bartolomé Estéban",1884,June 28,Christie's,,Sir Philip Miles. 42. Repose of Holy Family. 50 x 67,Prankerd,761,5,0,
"MURILLO, Bartolomé Estéban",1884,June 28,Christie's,,Sir Philip Miles. (864 T.) 43. Martyrdom of St. Andrew. 51 x,Saunders,1050,0,0,
"MURILLO, Bartolomé Estéban",1884,June 28,Christie's,,Sir Philip Miles. 44. St. John the Evangelist. 69 x 47,Bought in,147,0,0,
"MURILLO, Bartolomé Estéban",1886,June 5,Christie's,,Thomas Kibble. (4 W.) 123. The Annunciation,Bought in,157,10,0,
"MURILLO, Bartolomé Estéban",1887,June 11,Christie's,,George Perkins. 86. Immaculate Conception,George,630,0,0,
"MURILLO, Bartolomé Estéban",1887,June 25,Christie's,,W. H. Aspinwall. 142. Immaculate Conception. 75 x 57,Gordon,1837,10,0,
"MURILLO, Bartolomé Estéban",1888,April 21,Christie's,,W. H. Aspinwall. 117. Immaculate Conception,Lesser,672,0,0,
"MURILLO, Bartolomé Estéban",1888,May 12,Christie's,,Mrs. Townend. 41. Mater Dolorosa. Soult collection,—,173,0,0,
"MURILLO, Bartolomé Estéban",1888,Dec. 1,Christie's,,- 73. The Magdalen,Batson,420,0,0,
"MURILLO, Bartolomé Estéban",1890,May 10,Christie's,,William Wells. 103. Head of a Bacchante 15! x 12,Agnew,1365,0,0,
"MURILLO, Bartolomé Estéban",1890,May 10,Christie's,,William Wells. 104. Mary Magdalen. 59x41,Croft,357,0,0,
"MURILLO, Bartolomé Estéban",1890,June 14,Christie's,,George Perkins. 39. St. Gregory. 88f x 60,Fryer,630,0,0,
"MURILLO, Bartolomé Estéban",1890,June 14,Christie's,,George Perkins. 40. St. Francis of Assisi. 88f x 60,Freeman,630,0,0,
"MURILLO, Bartolomé Estéban",1890,June 21,Christie's,,- 139. The Immaculate Conception. Coesvelt coll. ,M. Colnaghi,399,0,0,
"MURILLO, Bartolomé Estéban",1891,July 11,Christie's,,G. A. F. Cavendish Bentinck. 558. St. John the Baptist.,Richter,535,10,0,
"MURILLO, Bartolomé Estéban",1891,July 11,Christie's,,G. A. F. Cavendish Bentinck. 559. Three Black and White Fowls. 23 x 28 ,A.J.,136,10,0,
"MURILLO, Bartolomé Estéban",1892,Mar. 19,Christie's,,- 747. Head of a Bacchante. 15I x 12 ,Davis,840,0,0,
"MURILLO, Bartolomé Estéban",1892,June 25,Christie's,,Earl of Dudley. 34. Old Woman and Boy. 56x41 ,Carstangen,1890,0,0,
"MURILLO, Bartolomé Estéban",1892,June 25,Christie's,,Earl of Dudley. 35. St. Anthony and Christ.,Agnew,1218,0,0,
"MURILLO, Bartolomé Estéban",1894,June 9,Christie's,,Alexander Dennistoun. 78. Triumph of Religion. 48 x 38 ,M. Colnaghi,131,5,0,
"MURILLO, Bartolomé Estéban",1894,June 16,Christie's,,Sir H. H. Campbell. 44. Immaculate Conception.,—,105,0,0,
"MURILLO, Bartolomé Estéban",1895,May 11,Christie's,,Mrs. Lyne Stephens. 324. The Church Triumphant. 64 x 96 ,Agnew,2467,10,0,
"MURILLO, Bartolomé Estéban",1895,May 11,Christie's,,Mrs. Lyne Stephens. 325. St. Joseph and Infant Christ. 42x34 ,Walters,997,10,0,
"MURILLO, Bartolomé Estéban",1895,July 13,Christie's,,Richard Foster. 68. Holy Family.,Agnew,4200,0,0,
"MURILLO, Bartolomé Estéban",1896,June 6,Christie's,,A Baronet. 91. Magdalen in Red Robe Kneeling. 65 x 47 ,Seymour,861,0,0,
"MURILLO, Bartolomé Estéban",1897,July 10,Christie's,,- 52. The Magdalen ,M. Colnaghi,813,15,0,
"MURILLO, Bartolomé Estéban",1899,Mar. 25,Christie's,,- 123. Immaculate Conception. 62x42 ,Wallis,199,10,0,
"MURILLO, Bartolomé Estéban",1899,April 29,Christie's,,J. L. Mieville. 99. The Nativity. On Marble. 14x13 ,Sedelmeyer,105,0,0,
"MURILLO, Bartolomé Estéban",1899,June 10,Christie's,,J. E. Fordham. 94. Christ bearing the Cross. 60 x 82 ,Gribble,735,0,0,
"MURILLO, Bartolomé Estéban",1901,April 27,Christie's,,SirH.H. Edwardes. 45. The Artist. 30 x 24 ,Goefflet,2730,0,0,
"MURILLO, Bartolomé Estéban",1901,June 15,Christie's,,— 52. Magdalen in Prayer. 62 x 36 ,Markham,546,0,0,
"MURILLO, Bartolomé Estéban",1904,May 7,Christie's,,S. H. Fraser. 59. St. Thomas Villaneuva and Alms. 66 x 47 ,Gooden,388,10,0,
"MURILLO, Bartolomé Estéban",1904,May 7,Christie's,,S. H. Fraser. 61. The Good Shepherd.,Gooden,210,0,0,
"MURILLO, Bartolomé Estéban",1904,May 7,Christie's,,- 108. Assumption of the Virgin. 82x55 ,Horton,157,10,0,
"MURILLO, Bartolomé Estéban",1908,Feb. 8,Christie's,,Duke of Sutherland. 101. Archbishop A. J. Spinola. 35x25 ,T. Permain,63,0,0,
"MURILLO, Bartolomé Estéban",1908,Mar. 28,Christie's,,A. Hichens. 148. Landscape—Figures on Horseback ,Douglas,262,10,0,
"MURILLO, Bartolomé Estéban",1908,May 8,Christie's,,Marchioness Conyngham. 58. Gentleman holding Hat and Glove. 82x53 ,Lesser,215,5,0,
"MURILLO, Bartolomé Estéban",1908,May 15,Christie's,,Earl of Clarendon. 113. St. Joseph.,Francis,315,0,0,
"MURILLO, Bartolomé Estéban",1909,July 9,Christie's,,Sir C. Quilter. 113. The Immaculate Conception. ,A.Smith,5040,0,0,
"MURILLO, Bartolomé Estéban",1911,June 16,Christie's,,Sir T. De la Rue. 59. Madonna and Child in Red and Blue.,Fisher,430,10,0,
"MURILLO, Bartolomé Estéban",1912,Feb. 10,Christie's,,L. Lesser. 17. Gentleman in Grey.,Turner,267,15,0,
"MURILLO, Bartolomé Estéban",1912,Feb. 10,Christie's,,L. Lesser. 18. Don Pedro Vicencio. 75x48 ,Nicholson,82,18,0,
"MURILLO, Bartolomé Estéban",1913,July 11,Christie's,,Duke of Sutherland. 133. St. Justin and St. Rufina. A pair.,Coureau,2310,0,0,
"MURRAY, Sir David",1881,May 9,Christie's,,A.B.Stewart. (320 M.) 304. Apple Blossom. 1877. 60x36 ,Agnew,108,3,0,
"MURRAY, Sir David",1897,April 10,Christie's,,Henry Renshaw. 121A. The Gloaming of the Year. 1876. 60x35 ,Tooth,89,5,0,
"MURRAY, Sir David",1913,May 23,Christie's,,G. McCulloch. 80. The River Road. 1892. 47x71 ,Gange,294,0,0,
"MURRAY, Sir David",1913,May 23,Christie's,,G. McCulloch. 81. The White Heat. 1892. 48x72 ,Dunlop,136,10,0,
"MURRAY, Sir David",1913,May 23,Christie's,,G. McCulloch. 82. Long After. 1894. 71x106 ,Cobbett,89,5,0,
"MURRAY, Sir David",1913,May 23,Christie's,,G. McCulloch. 83. Hampshire. 72 x 107 ,Straker,94,10,0,
"MURRAY, Sir David",1913,May 29,Christie's,,G. McCulloch. 171. Dee Side. 1897. 48x72 ,Mitchell,73,10,0,
"MURRAY, Sir David",1913,May 29,Christie's,,G. McCulloch. 172. Above the Mill. 1898. 47x71 ,Evans,126,0,0,
"MURRAY, Sir David",1913,May 29,Christie's,,G. McCulloch. 173. Thistledown. 1895 ,Wallis,84,0,0,
"MURRAY, Sir David",1913,May 29,Christie's,,"G. McCulloch. 174. England's Canals, etc. 1895. 48x72 ",Mullen,94,10,0,
"MURRAY, Thomas",1913,May 29,Christie's,,G. McCulloch.175.Mangolds.1891. 47x71,Vicars,189,0,0,
"MURRAY, Thomas",1913,May29,Christie's,,G. McCulloch.176.The Canal.1896,Sampson,126,0,0,
"MURRAY, Thomas",1913,May29,Christie's,,G. McCulloch.177.The Half Moon.1892.,Morrison,110,5,0,
"MURRAY, Thomas",1726,Mar. 31,Cock,,Mr. Murray.22.WilliamIII.From the Temple. Whole-length ,—,—,,,
"MURRAY, Thomas",1726,Mar. 31,Cock,,Mr. Murray.57.Head of Vandyck,—,—,,,
"MURRAY, Thomas",1726,Mar. 31,Cock,,Mr. Murray.60.Earl of Arundel and Grandson. After Vandyck,—,—,,,
"MURRAY, Thomas",1726,Mar. 31,Cock,,Mr. Murray.62.Duke of Gloucester and Mr. Benjamin Bathurst,—,—,,,
"MURRAY, Thomas",1726,Mar. 31,Cock,,Mr. Murray.69.Mr. Lepiper,—,—,,,
"MURRAY, Thomas",1726,Mar. 31,Cock,,Mr. Murray.73.Mr. Greenhill. Copy,—,—,,,
"MURRAY, Thomas",1726,Mar. 31,Cock,,Mr. Murray.94.W. Dobson. Copy,—,—,,,
"MURRAY, Thomas",1726,Mar. 31,Cock,,Mr. Murray.99.Miss Cross as she Acts in the Play,—,—,,,
"MURRAY, Thomas",1726,Mar. 31,Cock,,"Mr. Murray.112.James Masson, an African Prince",—,—,,,
"MURRAY, Thomas",1726,Mar. 31,Cock,,"Mr. Murray.125.Henry St. John, Mr. Cooke, and Mr. Granville drinking in a Grave",—,—,,,
"MURRAY, Thomas",1726,Mar. 31,Cock,,Mr. Murray.132.Dr. Minchen,—,—,,,
"MURRAY, Thomas",1726,Mar. 31,Cock,,"Mr. Murray.133.Prince Giolo, or the Painted Man",—,—,,,
"MURRAY, Thomas",1888,June30,Christie's,,Bethell Walrond.131.Lady in Blue Dress and Orange Scarf.1702,Agnew,237,5,0,
"MUSS, Charles",1885,May 21,Christie's,,Sir William Knighton.(405V.)152.Duncan Grey. After Wilkie.,Lord M.,126,0,0,
"MUSSCHER, Michael van",1907,June14,Christie's,,Massey Mainwaring.123.A Family Group.,Lesser,173,5,0,
MUTIANO (or MUTIAN),1777,Mar. 4,Squibb,,Nobleman. 15. St. Jerome ,—,—,,,
MUTIANO (or MUTIAN),1790,June8,Denew&Dawson ,,Gentleman.32.Masked Ramblers laughing at Monument ,—,—,,,
"MUTRIE, Miss Annie Feray",1877,April28,Christie's,,Albert Grant.125.In the Garden ,Gilbert,99,15,0,
"MUTRIE, Miss Annie Feray",1879,May 17,Christie's,,Alfred Brooks.123.Gloire de Dijon Rose ,Agnew,105,0,0,
"MUTRIE, Miss Martha Darley",1885,April25,Christie's,,George Schlotel.(1120T.) 114.Hothouse Flowers.,Alexander,110,5,0,
"MUTRIE, Miss Martha Darley",1887,Mar. 5,Christie's,,- 188.Roses ,—,131,0,0,
"MYTENS, Daniel",1725,May10,Cock,,Marquis of Powis.20.Charles I when Young ,—,,,,
"MYTENS, Daniel",1801,May23,"Coxe, Bur'l &Co. ",,"Griffier Fagel.27.Charles I, Queen, and Prince of Wales ",—,48,6,0,
"MYTENS, Daniel",1812,Feb. 7,Mr. Christie,,Huett.75.Charles II's Cabal Ministry ,Bought in,26,5,0,
"MYTENS, Daniel",1858,May14,Christie's,,"Sir J. Hawley.36.W. Hobbes, Black Dress and White Collar, aged69. 1653 ",—,—,,,
"MYTENS, Daniel",1887,June18,Christie's,,"Earl of Lonsdale.825.Lady, with Dance of Cupids.62x73",—,162,15,0,
"MYTENS, Daniel",1889,June29,Christie's,,Nobleman.145.Lady Gerard at Toilet ,Innes,288,15,0,
"MYTENS, Daniel",1890,June 21,Christie's,,Sir Lewis Jarvis. 31. A Youth. 1660 ,Philpot,126,0,0,
"MYTENS, Daniel",1893,June 24,Christie's,,"H. Bingham Mildmay. 45. William, 2nd Duke of Hamilton. ",Davis,288,15,0,
"MYTENS, Daniel",1897,Feb. 6,Christie's,,Baron de Hirsch. 44. Charles I. ,M. Colnaghi,51,9,0,
"MYTENS, Daniel",1897,Mar. 6,Christie's,,Reginald Cholmondeley. 51. Young Girl in Pink and Red Dress.,Colnaghi,110,5,0,
"MYTENS, Daniel",1898,June 25,Christie's,,Bilton Hall. 22. Sir William Crofts. 80x50 ,Agnew,420,0,0,
